59838334,48299,0
59842141,55149,0
59845254,57870,0
59848362,60894,0
59851441,63439,0
59855251,60494,0
59858334,51372,0
59861418,39577,0
59864590,31287,0
59867727,29623,0
59870848,32631,0
59873951,36072,0
59877076,36392,0
59880196,34936,0
59883324,34936,0
59886395,35720,0
59890173,35864,0
59893977,32615,0
59897109,30215,0
59900246,30919,0
59903351,33144,0
59906432,34584,0
59909601,32904,0
59912703,30039,0
59915829,29671,0
59918948,31527,0
59922064,33880,0
59925196,33400,0
59928282,30871,0
59931346,29255,0
59934453,30263,0
59936959,32231,0
59940033,33064,0
59943152,31495,0
59946260,28951,0
59949351,28759,0
59952454,30791,0
59955596,32663,0
59958723,32151,0
59961836,29735,0
59964971,28422,0
59968071,29799,0
59971204,32327,0
59974311,32551,0
59978124,29255,0
59981250,27462,0
59984345,28791,0
59987446,31175,0
59991327,32391,0
59994377,30343,0
59997492,28406,0
60000677,29351,0
60003789,31687,0
60006921,32856,0
60010070,31159,0
60013204,28727,0
60016348,28695,0
60019409,31111,0
60022563,32984,0
60025685,32039,0
60029434,28887,0
60032566,28775,0
60035704,30935,0
60038823,33064,0
60041950,32423,0
60045056,30023,0
60048149,28967,0
60051264,30295,0
60054369,33096,0
60057443,33592,0
60060599,31591,0
60063722,29367,0
60066847,29991,0
60069964,32375,0
60073097,33800,0
60076219,32343,0
60079356,29415,0
60082393,28935,0
60085519,30503,0
60088630,32327,0
60091749,31495,0
60094879,28662,0
60098004,27062,0
60101739,28582,0
60104907,30791,0
60108048,30455,0
60111855,27094,0
60114963,26118,0
60118020,27062,0
60121113,29383,0
60124894,29671,0
60127996,27222,0
60131061,25510,0
60134179,26262,0
60137308,28566,0
60140379,29479,0
60143485,27926,0
60146645,25766,0
60149773,25686,0
60152904,27750,0
60156021,29223,0
60159137,28406,0
60162956,25286,0
60166054,25526,0
60169152,27142,0
60172262,29095,0
60175372,28630,0
60178433,26582,0
60181603,25526,0
60184721,26630,0
60187856,29031,0
60190974,29479,0
60194084,27590,0
60197209,25286,0
60200339,26054,0
60203419,28310,0
60205924,29783,0
60209002,28839,0
60212136,26342,0
60215283,25334,0
60218389,26854,0
60221496,29031,0
60224644,29223,0
60227776,27062,0
60230891,25190,0
60233997,26102,0
60237086,28518,0
60240189,29863,0
60243324,28326,0
60247127,25350,0
60250270,26230,0
60253371,28550,0
60256436,29927,0
60260310,27974,0
60263390,25782,0
60266483,26006,0
60269647,28166,0
60272733,29975,0
60275879,29143,0
60278979,26454,0
60282112,25766,0
60285247,27286,0
60288342,29255,0
60291431,29511,0
60294583,27254,0
60298344,25558,0
60301429,27142,0
60304571,28999,0
60307680,29399,0
60310777,27414,0
60314420,25558,0
60317582,26582,0
60320705,28679,0
60323793,29511,0
60326916,27974,0
60330049,25990,0
60333156,26918,0
60336273,29991,0
60339353,31879,0
60343201,30567,0
60346337,27670,0
60349430,27734,0
60352582,29959,0
60355657,31767,0
60358776,30935,0
60361880,28566,0
60364975,27750,0
60368059,30119,0
60371134,32840,0
60374267,33160,0
60377350,30327,0
60381192,27110,0
60384302,27430,0
60387375,29319,0
60390420,30167,0
60394253,27622,0
60397337,25654,0
60400452,26358,0
60403623,28550,0
60406746,29719,0
60409832,28166,0
60412928,25590,0
60416015,25062,0
60419101,27286,0
60422197,29255,0
60425310,29287,0
60428356,26262,0
60431457,24982,0
60434620,26278,0
60437707,29191,0
60440813,29415,0
60443899,27094,0
60447004,24469,0
60456734,30455,0
